Date,^DJI,^GSPC,^IXIC
2023-08-21,34463.69140625,4399.77001953125,13497.58984375
2023-08-22,34288.828125,4387.5498046875,13505.8701171875
2023-08-23,34472.98046875,4436.009765625,13721.0302734375
2023-08-24,34099.421875,4376.31005859375,13463.9697265625
2023-08-25,34346.8984375,4405.7099609375,13590.650390625
2023-08-28,34559.98046875,4433.31005859375,13705.1298828125
2023-08-29,34852.671875,4497.6298828125,13943.759765625
2023-08-30,34890.23828125,4514.8701171875,14019.3095703125
2023-08-31,34721.91015625,4507.66015625,14034.9697265625
2023-09-01,34837.7109375,4515.77001953125,14031.8095703125
2023-09-05,34641.96875,4496.830078125,14020.9501953125
2023-09-06,34443.19140625,4465.47998046875,13872.4697265625
2023-09-07,34500.73046875,4451.14013671875,13748.830078125
2023-09-08,34576.58984375,4457.490234375,13761.5302734375
2023-09-11,34663.71875,4487.4599609375,13917.8896484375
2023-09-12,34645.98828125,4461.89990234375,13773.6103515625
2023-09-13,34575.53125,4467.43994140625,13813.58984375
2023-09-14,34907.109375,4505.10009765625,13926.0498046875
2023-09-15,34618.23828125,4450.31982421875,13708.330078125
2023-09-18,34624.30078125,4453.52978515625,13710.240234375
2023-09-19,34517.73046875,4443.9501953125,13678.1904296875
2023-09-20,34440.87890625,4402.2001953125,13469.1298828125
2023-09-21,34070.421875,4330.0,13223.98046875
2023-09-22,33963.83984375,4320.06005859375,13211.8095703125
2023-09-25,34006.87890625,4337.43994140625,13271.3203125
2023-09-26,33618.87890625,4273.52978515625,13063.6103515625
2023-09-27,33550.26953125,4274.509765625,13092.849609375
2023-09-28,33666.33984375,4299.7001953125,13201.2802734375
2023-09-29,33507.5,4288.0498046875,13219.3203125
2023-10-02,33433.3515625,4288.39013671875,13307.76953125
